"country","year","r","g","top1_certo","rg_certo","rg1",""
"Singapore","1988","0.50596765636805","11.3","26.01","-10.794032343632","-13.91566499",""
"Singapore","1989","1.9705381475897","10.2","25.17","-8.2294618524103","-11.10449668",""
"Singapore","1990","2.5455036145062","9.8","24.89","-7.2544963854938","-10.02329439",""
"Singapore","1991","3.0142937874909","6.7","24.35","-3.6857062125091","-6.490506953",""
"Singapore","1992","4.5023181339586","6.6","24.36","-2.0976818660414","-5.224436771",""
"Singapore","1993","1.867598853904","11.5","24","-9.632401146096","-12.63886805",""
"Singapore","1994","2.3347474794563","11.1","25.05","-8.7652525205437","-11.59726952",""
"Singapore","1995","3.09459539508","7.2","26.3","-4.10540460492","-6.813314667",""
"Singapore","1996","4.6832372007294","7.5","26.16","-2.8167627992706","-5.59334089",""
"Singapore","1997","5.1812911757903","8.3","27.19","-3.1187088242097","-5.854877931",""
"Singapore","1998","8.8886316747591","-2.2","26.64","11.088631674759","8.186734508",""
"Singapore","1999","9.7258024262338","5.7","26.5","4.0258024262338","-0.51303311",""
"Singapore","2000","1.8965818038997","9","26.02","-7.1034181961003","-10.92508084",""
"Singapore","2001","7.6006741067885","-1.1","27.24","8.7006741067885","4.731776784",""
"Singapore","2002","6.2992479048997","3.9","27.05","2.3992479048997","-2.050439427",""
"Singapore","2003","7.2358927833648","4.5","26.26","2.7358927833648","-2.225187851",""
"Singapore","2004","1.2894169521311","9.9","26.89","-8.6105830478689","-13.3957452",""
"Singapore","2005","3.3360785543396","7.4","25.91","-4.0639214456604","-9.274492929",""
"Singapore","2006","3.4055130923787","9","26.15","-5.5944869076213","-10.01018049",""
"Singapore","2007","-0.55404274023156","9","26.45","-9.5540427402316","-14.44335443",""
"Singapore","2008","6.8562787228012","1.9","26.64","4.9562787228012","0.123156522",""
"Singapore","2009","2.3564670940495","0.1","24.82","2.2564670940495","-2.622630597",""
"Singapore","2010","4.225382135085","14.5","24.61","-10.274617864915","-14.98855609",""
"Singapore","2011","4.1604908443841","6.2","24.73","-2.0395091556159","-7.051603012",""
"Singapore","2012","4.860577563383","4.4","24.64","0.46057756338297","",""
"Singapore","2013","5.8362169531784","4.8","26.38","1.0362169531784","",""
"Singapore","2014","5.6323235551456","3.9","27.66","1.7323235551456","",""
"Singapore","2015","2.2101501714237","3","28.08","-0.78984982857632","",""
"Singapore","2016","4.8029082691981","3.7","27.24","1.1029082691981","",""
"Singapore","2017","2.3494426117483","4.5","28.09","-2.1505573882517","",""
"Singapore","2018","1.6627574093679","3.5","28.26","-1.8372425906321","",""
"Singapore","2019","5.6991141901129","1.3","28.16","4.3991141901129","",""
"Singapore","2020","7.8302732567072","-3.8","28.76","11.630273256707","",""
"Singapore","2021","-5.1197368210212","9.8","31.41","-14.919736821021","",""
"Singapore","2022","","4.1","28.76","","",""
"Singapore","2023","","1.8","28.67","","",""
"Singapore","2024","","4.4","","","",""
"Spain","1980","","","24.51","","",""
"Spain","1981","","","24.47","","2.146229897",""
"Spain","1982","","","24.5","","1.562253926",""
"Spain","1983","","","24.49","","6.102938513",""
"Spain","1984","","","24.51","","3.010991613",""
"Spain","1985","","","24.19","","0.979788099",""
"Spain","1986","","","21.42","","-2.024568846",""
"Spain","1987","","","20.93","","4.521260702",""
"Spain","1988","","","21.21","","1.002582876",""
"Spain","1989","","","20.9","","3.225017455",""
"Spain","1990","","","20.4","","3.949945497",""
"Spain","1991","","","21.58","","3.643151113",""
"Spain","1992","","","20.58","","5.720069753",""
"Spain","1993","","","18.9","","7.387899266",""
"Spain","1994","","","19.94","","2.076212582",""
"Spain","1995","","","20.31","","1.828794344",""
"Spain","1996","","","22.42","","1.618319635",""
"Spain","1997","","","23.88","","-0.880450827",""
"Spain","1998","","","25.79","","-2.702991238",""
"Spain","1999","","","25.4","","-4.431823153",""
"Spain","2000","","","24.56","","-4.120676278",""
"Spain","2001","","","22.28","","-3.833603831",""
"Spain","2002","","","22.26","","-3.688610101",""
"Spain","2003","","","22.51","","-5.103739544",""
"Spain","2004","","","21.26","","-5.031499911",""
"Spain","2005","","","21.25","","-5.179099459",""
"Spain","2006","","","21.84","","-4.437162498",""
"Spain","2007","","","23.67","","-3.289300332",""
"Spain","2008","","","21.23","","-2.271909694",""
"Spain","2009","","","21.84","","4.097204252",""
"Spain","2010","","","22","","1.518056819",""
"Spain","2011","","","22.39","","2.507898444",""
"Spain","2012","","","22.76","","4.006919766",""
"Spain","2013","","","22.7","","",""
"Spain","2014","","","24.37","","",""
"Spain","2015","","","24.3","","",""
"Spain","2016","","","24.13","","",""
"Spain","2017","","","24.2","","",""
"Spain","2018","","","24.17","","",""
"Spain","2019","","","23.86","","",""
"Spain","2020","","","23.56","","",""
"Spain","2021","","","23.92","","",""
"Spain","2022","","","23.67","","",""
"Spain","2023","","","23.85","","",""
"Spain","2024","","","","","",""
"Sweden","1980","","4.6","17.68","","-3.358798031",""
"Sweden","1981","","4.5","17.68","","2.462086609",""
"Sweden","1982","","1.4","17.69","","2.06270495",""
"Sweden","1983","","2","17.7","","-2.245031958",""
"Sweden","1984","","4.3","17.08","","-1.120977378",""
"Sweden","1985","","2.3","16.5","","3.194425731",""
"Sweden","1986","","3.1","17.1","","-0.41024294",""
"Sweden","1987","","3.4","17.73","","0.483882079",""
"Sweden","1988","","2.5","19.56","","0.482361763",""
"Sweden","1989","","2.6","21.98","","-1.548978388",""
"Sweden","1990","","0.5","23.96","","0.166351101",""
"Sweden","1991","","-1.1","23.25","","0.060930777",""
"Sweden","1992","14.042083735933","-1.1","22.26","15.142083735933","8.08848961",""
"Sweden","1993","9.6737199732555","-1.8","22.12","11.473719973255","6.567083624",""
"Sweden","1994","7.9486690094776","4","23.39","3.9486690094776","0.755495734",""
"Sweden","1995","7.1694480472228","4.1","23.8","3.0694480472228","0.923093862",""
"Sweden","1996","7.5952214148417","1.7","23.89","5.8952214148417","3.235331044",""
"Sweden","1997","5.4793069450246","3.1","24.19","2.3793069450246","-0.362246145",""
"Sweden","1998","5.5398929242842","4.2","23.9","1.3398929242842","-0.817270905",""
"Sweden","1999","4.3276407712444","4.2","26.07","0.12764077124438","-2.350082865",""
"Sweden","2000","4.1355543509423","4.6","26.14","-0.46444564905769","-2.339465243",""
"Sweden","2001","3.0609587845352","1.4","26.64","1.6609587845352","-0.07264618",""
"Sweden","2002","4.102426358109","2.3","27.25","1.802426358109","0.397433123",""
"Sweden","2003","3.1121359252129","1.9","27.06","1.2121359252129","-1.111027703",""
"Sweden","2004","3.7523063323697","4.2","27.75","-0.44769366763032","-2.640601465",""
"Sweden","2005","2.7465511336938","2.8","27.32","-0.053448866306185","-1.905345764",""
"Sweden","2006","1.8988057218855","4.7","26.9","-2.8011942781145","-4.177582939",""
"Sweden","2007","","3.2","25.26","","-2.737357591",""
"Sweden","2008","","-0.9","24.2","","1.140225212",""
"Sweden","2009","","-4.3","27.83","","3.200690846",""
"Sweden","2010","","5.8","27.14","","-6.475694399",""
"Sweden","2011","","3.2","25.76","","-2.194485787",""
"Sweden","2012","","-0.4","26.61","","0.478452614",""
"Sweden","2013","","1.1","27","","",""
"Sweden","2014","","2.3","28.12","","",""
"Sweden","2015","","4.4","27.81","","",""
"Sweden","2016","","2.1","27.09","","",""
"Sweden","2017","","1.9","27.07","","",""
"Sweden","2018","","1.8","27.49","","",""
"Sweden","2019","","2.6","27.34","","",""
"Sweden","2020","","-1.9","26.26","","",""
"Sweden","2021","","5.2","28.05","","",""
"Sweden","2022","","1.3","27.44","","",""
"Sweden","2023","","-0.2","27.15","","",""
"Sweden","2024","","0.8","","","",""
"Switzerland","1980","","5.1","22.3","","-5.311050213",""
"Switzerland","1981","","1.6","22.3","","1.912020682",""
"Switzerland","1982","","-1.3","22.34","","-0.938047351",""
"Switzerland","1983","","0.6","22.38","","1.000653585",""
"Switzerland","1984","","3.1","22.4","","-2.453810372",""
"Switzerland","1985","","3.7","22.44","","-1.064573615",""
"Switzerland","1986","","1.8","22.47","","-0.643305279",""
"Switzerland","1987","","1.5","22.49","","0.032954028",""
"Switzerland","1988","","3.3","23.31","","-3.025181016",""
"Switzerland","1989","","4.4","23.44","","-0.500187271",""
"Switzerland","1990","","3.7","24.09","","0.635571346",""
"Switzerland","1991","","-0.9","24.22","","3.746407874",""
"Switzerland","1992","","-0.1","24.44","","5.849630774",""
"Switzerland","1993","","-0.1","25.14","","2.745716893",""
"Switzerland","1994","","1.3","25.58","","1.657753552",""
"Switzerland","1995","","0.6","25.83","","1.685629513",""
"Switzerland","1996","","0.5","27.98","","1.211743331",""
"Switzerland","1997","","2.2","27.74","","-0.426903837",""
"Switzerland","1998","","2.9","26.33","","-1.181595827",""
"Switzerland","1999","","1.6","30.07","","-0.386002286",""
"Switzerland","2000","","4.1","28.99","","-2.320697659",""
"Switzerland","2001","","1.6","28.86","","0.399527836",""
"Switzerland","2002","","0","28.11","","1.305841316",""
"Switzerland","2003","","-0.1","27.02","","-0.699145744",""
"Switzerland","2004","","2.6","26.55","","-2.526756218",""
"Switzerland","2005","","2.9","27.42","","-2.994643688",""
"Switzerland","2006","","4.1","27.99","","-4.461877123",""
"Switzerland","2007","","3.9","28.83","","-3.833852769",""
"Switzerland","2008","1.8655232064922","2.7","28.85","-0.83447679350782","-1.554202936",""
"Switzerland","2009","2.2828444468121","-2.3","28.21","4.5828444468121","1.932524242",""
"Switzerland","2010","2.4130502548115","3.2","28.79","-0.78694974518854","",""
"Switzerland","2011","2.7393464753829","1.9","28.06","0.83934647538294","",""
"Switzerland","2012","2.6229417443353","1.2","28.59","1.4229417443353","",""
"Switzerland","2013","2.7784221118727","1.9","29.43","0.87842211187275","",""
"Switzerland","2014","3.3651020723739","2.3","30.55","1.0651020723739","",""
"Switzerland","2015","3.9964475160954","1.6","30.94","2.3964475160954","",""
"Switzerland","2016","3.2489088940759","2.1","31.03","1.1489088940759","",""
"Switzerland","2017","3.0063673442277","1.4","31.54","1.6063673442277","",""
"Switzerland","2018","1.8490048018937","2.9","31.71","-1.0509951981063","",""
"Switzerland","2019","2.7396645794598","1.2","31.15","1.5396645794598","",""
"Switzerland","2020","3.3575097098669","-2.3","30.52","5.6575097098669","",""
"Switzerland","2021","1.3011611058332","5.6","31.11","-4.2988388941667","",""
"Switzerland","2022","-0.38172387702037","3.1","31.4","-3.4817238770204","",""
"Switzerland","2023","1.9503892301858","0.7","31.44","1.2503892301858","",""
"Switzerland","2024","1.6659469800237","1.4","","0.26594698002375","",""
"United Kingdom","1980","-2.8329188034292","-2.1","21.14","-0.73291880342924","-6.119285885",""
"United Kingdom","1981","1.510933275459","-0.7","20.38","2.210933275459","0.795024675",""
"United Kingdom","1982","4.2005615077508","2","19.86","2.2005615077508","2.174555055",""
"United Kingdom","1983","4.4732985786338","4.2","20.13","0.27329857863381","2.239160848",""
"United Kingdom","1984","4.4273544820404","2.2","17.8","2.2273544820404","4.284547861",""
"United Kingdom","1985","6.3891356074788","4.1","18.55","2.2891356074788","1.913448523",""
"United Kingdom","1986","6.2931709690841","3.1","18.77","3.1931709690841","3.513182127",""
"United Kingdom","1987","4.0733389369347","5.4","19.21","-1.3266610630653","-1.083134294",""
"United Kingdom","1988","3.7335498909957","5.4","18.01","-1.6664501090043","-1.511481249",""
"United Kingdom","1989","5.4717181808421","2.4","19.23","3.0717181808421","3.413604066",""
"United Kingdom","1990","6.3788486488225","0.6","18.73","5.7788486488225","6.173558009",""
"United Kingdom","1991","4.9576603391658","-1.4","18.34","6.3576603391658","6.24413909",""
"United Kingdom","1992","6.0418553333135","0.2","19.6","5.8418553333135","5.953948664",""
"United Kingdom","1993","3.1933143225484","2.3","20.3","0.89331432254837","0.773577458",""
"United Kingdom","1994","4.0132304406407","3.4","20.24","0.6132304406407","0.320438897",""
"United Kingdom","1995","-4.3011669681177","2.4","18.56","-6.7011669681177","1.746029876",""
"United Kingdom","1996","1.7488715541024","2.6","18.98","-0.85112844589755","-0.578688711",""
"United Kingdom","1997","6.7200984339954","4.9","20.75","1.8200984339954","1.887577142",""
"United Kingdom","1998","5.8730033866101","3.4","21.18","2.4730033866101","2.412011999",""
"United Kingdom","1999","3.9095595508711","3.1","20.45","0.80955955087112","1.25677129",""
"United Kingdom","2000","4.7884971562176","4.3","20.37","0.48849715621756","0.016838427",""
"United Kingdom","2001","3.5573671975147","2.6","20.43","0.95736719751469","1.286070254",""
"United Kingdom","2002","1.8419175533456","1.8","19.98","0.041917553345576","-1.044503618",""
"United Kingdom","2003","1.2782349609916","3.2","18.75","-1.9217650390084","-2.737714852",""
"United Kingdom","2004","1.7459807591027","2.5","19.31","-0.75401924089731","-0.722838458",""
"United Kingdom","2005","1.6583716613836","2.7","20.23","-1.0416283386164","-0.854951619",""
"United Kingdom","2006","1.7956780349008","2.4","20.52","-0.60432196509915","-0.878442402",""
"United Kingdom","2007","3.1890361843947","2.6","20.56","0.58903618439475","0.575764813",""
"United Kingdom","2008","1.2067554629053","-0.2","20.23","1.4067554629053","2.955159431",""
"United Kingdom","2009","-1.2289101051131","-4.6","20.09","3.3710898948869","3.531614271",""
"United Kingdom","2010","-1.0720450681214","2.2","20.04","-3.2720450681214","-4.382118124",""
"United Kingdom","2011","-1.6595502605577","1.1","20.26","-2.7595502605577","-2.896658142",""
"United Kingdom","2012","-1.0269007454469","1.5","20.73","-2.5269007454469","",""
"United Kingdom","2013","-1.5761921751844","1.8","22.63","-3.3761921751844","",""
"United Kingdom","2014","-0.80824260029507","3.2","22.59","-4.0082426002951","",""
"United Kingdom","2015","","2.2","21.38","","",""
"United Kingdom","2016","","1.9","21.28","","",""
"United Kingdom","2017","","2.7","21.23","","",""
"United Kingdom","2018","","1.4","21.33","","",""
"United Kingdom","2019","","1.6","21.12","","",""
"United Kingdom","2020","","-10.3","21.03","","",""
"United Kingdom","2021","","8.6","21.23","","",""
"United Kingdom","2022","","4.8","21.16","","",""
"United Kingdom","2023","","0.4","21.29","","",""
"United Kingdom","2024","","1.1","","","",""
"United States","1980","5.7163628565499","-0.3","23.23","6.0163628565499","2.661683111",""
"United States","1981","8.5946006908142","2.5","23.89","6.0946006908142","2.230841252",""
"United States","1982","8.177208217439","-1.8","24.5","9.977208217439","6.807479175",""
"United States","1983","6.6180354659462","4.6","23.96","2.0180354659462","0.363963053",""
"United States","1984","8.1409066104194","7.2","24.16","0.94090661041937","-0.910339017",""
"United States","1985","6.5632438343612","4.2","24.19","2.3632438343612","0.292284811",""
"United States","1986","6.1938695823123","3.5","24.92","2.6938695823123","0.626797157",""
"United States","1987","5.587520285871","3.5","26.57","2.087520285871","-0.051380691",""
"United States","1988","5.5903022348059","4.2","28.44","1.3903022348059","-0.820460728",""
"United States","1989","6.690264662607","3.7","28.85","2.990264662607","0.824581379",""
"United States","1990","6.0397498546323","1.9","29.05","4.1397498546323","2.124345468",""
"United States","1991","4.9152959682851","-0.1","28.57","5.0152959682851","2.283558748",""
"United States","1992","3.8842948908569","3.5","29.51","0.38429489085689","-2.319009363",""
"United States","1993","3.545632168272","2.8","29.06","0.74563216827203","-2.05983479",""
"United States","1994","4.8985413346822","4","29.28","0.89854133468222","-1.800494686",""
"United States","1995","6.594217969569","2.7","29.3","3.894217969569","0.855761785",""
"United States","1996","6.3242859928286","3.8","29.65","2.5242859928286","-0.476246014",""
"United States","1997","6.6033474200303","4.4","30.47","2.2033474200303","-0.998968512",""
"United States","1998","7.1499452696424","4.5","31.48","2.6499452696424","-0.628178214",""
"United States","1999","6.4872673479706","4.8","31.81","1.6872673479706","-1.438236929",""
"United States","2000","6.8137924602681","4.1","32.34","2.7137924602681","-0.371562802",""
"United States","2001","4.5671389392698","1","32.14","3.5671389392698","0.213987985",""
"United States","2002","3.0732472466351","1.7","31.47","1.3732472466351","-1.688011205",""
"United States","2003","2.1065944897792","2.8","31.1","-0.69340551022083","-3.770774603",""
"United States","2004","1.607680462951","3.8","31.69","-2.192319537049","-5.140391653",""
"United States","2005","2.9608752109688","3.5","32.32","-0.53912478903118","-3.349341451",""
"United States","2006","4.7278636686823","2.8","32.71","1.9278636686823","-0.890853726",""
"United States","2007","5.1998637639791","2","33.4","3.1998637639791","0.03192183",""
"United States","2008","3.1010422196853","0.1","33.99","3.0010422196853","-0.278346186",""
"United States","2009","2.6170776567284","-2.6","33.12","5.2170776567284","2.166977184",""
"United States","2010","2.0102826196995","2.7","34.62","-0.68971738030049","-3.616889137",""
"United States","2011","1.1628986532697","1.6","35.28","-0.43710134673028","-3.613383998",""
"United States","2012","1.3624637484181","2.3","36.62","-0.93753625158192","-4.030431102",""
"United States","2013","1.5222133872932","2.1","35.64","-0.57778661270681","",""
"United States","2014","1.4825613899057","2.5","35.83","-1.0174386100943","",""
"United States","2015","2.3105146420348","2.9","35.81","-0.58948535796517","",""
"United States","2016","2.5372323003738","1.8","35.5","0.73723230037382","",""
"United States","2017","2.2652963786515","2.5","35.48","-0.2347036213485","",""
"United States","2018","2.5547498736023","3","35.2","-0.44525012639766","",""
"United States","2019","3.5730621664709","2.6","34.85","0.97306216647089","",""
"United States","2020","2.1862818991597","-2.1","35.13","4.2862818991597","",""
"United States","2021","-1.2585215893049","6.2","36.26","-7.4585215893049","",""
"United States","2022","","2.5","34.89","","",""
"United States","2023","","2.9","34.8","","",""
"United States","2024","","2.8","","","",""
